id;airtable_id;название;бренд;линейка;вкус;тип;формат_пакетов;крепость;категория_крепости;количество_пакетов;вес_нетто;страна;описание;фото_url;цена_безнал;цена_нал;закупочная_цена;активен;created_at;updated_at;тип_эффекта;тип_аромки;насыщенность_аромки;отдаёт_никотином;цвет_пакетов;влажность;текучесть;тип_материал;код_товара;аналоги_коды;популярность;рейтинг;категория
300;rec91jk02PbaYMp74;NICTECH 60 Тропический микс;NICTECH;60;Тропический микс;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;False;Желтый;Липкий;Течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
301;recrMk0tnEtZ6nwvi;NICTECH 60 Апельсин;NICTECH;60;Апельсин;;Слим;60;Очень крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;True;Оранжевый;Липкий;Не течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
302;reca61jnxbSP9V25m;NICTECH 60 Барбарис;NICTECH;60;Барбарис;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Жвачки;Сладкая;False;Розовый;Липкий;Течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
303;rec3Hde7jzGnwgayY;NICTECH 60 Бергамот;NICTECH;60;Бергамот;;Слим;60;Очень крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Жвачки;Приторная;True;Белый;Липкий;Не течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
305;recwjlR0jXMdHTpgI;NICTECH 60 Дыня;NICTECH;60;Дыня;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;False;Желтый;Липкий;Течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
306;recycLZH08vJurkBd;NICTECH 60 Клубника;NICTECH;60;Клубника;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Ягоды;Сладкая;False;Розовый;Липкий;Течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
307;recSnzuQqJTgDJ1Ti;NICTECH 60 Кокос;NICTECH;60;Кокос;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;False;Белый;Липкий;Течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
308;recBRlMzsxf2cKyw3;NICTECH 60 Кола;NICTECH;60;Кола;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Сладкая;False;Коричневый;Липкий;Не течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
309;recdQeLFX4G6kYBsX;NICTECH 60 Манго;NICTECH;60;Манго;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Приторная;False;Желтый;Липкий;Течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
310;recZ3j56FKr5q0C5r;NICTECH 60 Тротил-мята;NICTECH;60;Тротил-мята;;Слим;60;Очень крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Освежающая;False;Белый;Липкий;Не течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
311;recHHUvWHcLHEq2yz;NICTECH 60 Цитрус;NICTECH;60;Цитрус;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Терпкая;False;Желтый;Липкий;Не течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
312;recrkDkEefVHIm9Fl;NICTECH 60 Энергетик;NICTECH;60;Энергетик;;Слим;60;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Приторная;False;Коричневый;Липкий;Не течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
313;recyi2LBcIKcEp5Vd;NICTECH 60 Яблоко;NICTECH;60;Яблоко;;Слим;60;Очень крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Фрукты;Сладкая;True;Желтый;Липкий;Не течёт;Целлюлоза;NICTECH_60;KASTA_101, ШОК_X201, ШОК_SHTORM200, SIMPSONS_150, MAD_200;0;0.0;Снюс
314;rec29Agms7W2IyuVp;NICTECH 105 Дюшес;NICTECH;105;Дюшес;;Слим;105;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;Белый;Влажный;Не течёт;Целлюлоза;NICTECH_105;KASTA_105, KASTA_COVID, SIMPSONS_100, SIMPSONS_150, MAD_150, ШОК_150;0;0.0;Снюс
315;recL99snjlkJYBc8W;NICTECH 105 Тротил-мята;NICTECH;105;Тротил-мята;;Слим;105;Очень крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Влажный;Не течёт;Целлюлоза;NICTECH_105;KASTA_105, KASTA_COVID, SIMPSONS_100, SIMPSONS_150, MAD_150, ШОК_150;0;0.0;Снюс
316;recHUwoxuZpVtZfI0;NICTECH LIMITED Капучино;NICTECH;LIMITED;Капучино;;Слим;105;Очень крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;Коричневый;Липкий;Не течёт;Целлюлоза;NICTECH_LIMITED;KASTA_105, KASTA_COVID, SIMPSONS_100, SIMPSONS_150, MAD_150, ШОК_150;0;0.0;Снюс
317;rec3Bmc1T2BvZ3IP8;NICTECH LIMITED Ореховый крем;NICTECH;LIMITED;Ореховый крем;;Слим;105;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;False;Коричневый;Влажный;Не течёт;Целлюлоза;NICTECH_LIMITED;KASTA_105, KASTA_COVID, SIMPSONS_100, SIMPSONS_150, MAD_150, ШОК_150;0;0.0;Снюс
318;reculCBbzpWkrCoJr;NICTECH LIMITED Тирамису;NICTECH;LIMITED;Тирамису;;Слим;105;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;True;Желтый;Влажный;Не течёт;Целлюлоза;NICTECH_LIMITED;KASTA_105, KASTA_COVID, SIMPSONS_100, SIMPSONS_150, MAD_150, ШОК_150;0;0.0;Снюс
319;recxwFepAW1COQuPY;NICTECH LIMITED Бурбон;NICTECH;LIMITED;Бурбон;;Слим;105;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;Желто-белый;Влажный;Течёт;Целлюлоза;NICTECH_LIMITED;KASTA_105, KASTA_COVID, SIMPSONS_100, SIMPSONS_150, MAD_150, ШОК_150;0;0.0;Снюс
320;rec9qJnCRsxjfWvOe;NICTECH LIMITED Ром с колой;NICTECH;LIMITED;Ром с колой;;Слим;105;Крепкий;20;;;;;550.0;500.0;230.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;True;Желтый;Влажный;Течёт;Целлюлоза;NICTECH_LIMITED;KASTA_105, KASTA_COVID, SIMPSONS_100, SIMPSONS_150, MAD_150, ШОК_150;0;0.0;Снюс
321;reczR4j4YgzsObmRB;ICEBERG STRONG Кола;ICEBERG;STRONG;Кола;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
322;recDzl0N1wYaJZadS;ICEBERG STRONG Морозная мята;ICEBERG;STRONG;Морозная мята;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
323;recIY9qk1iiv5cwYh;ICEBERG STRONG Лесные ягоды;ICEBERG;STRONG;Лесные ягоды;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
442;recY9m5Vq5Rej7jhV;BLAX  EVO ELITE Черная вишня;BLAX;EVO ELITE;Черная вишня;;Слим;100;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;True;;Влажный;Не течёт;Целлюлоза;BLAX_EVOELITE;ISTERIKA_205, MAD_200, KASTA_COVID, DRYMOST_ARMAGEDON, ШОК_150, ШОК_X201;0;0.0;Снюс
324;recQDt4gJDdc61C8k;ICEBERG STRONG Виноград;ICEBERG;STRONG;Виноград;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Розовый;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
325;recmqrLqV6cbYXGc8;ICEBERG STRONG Ментол;ICEBERG;STRONG;Ментол;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
326;recNYglCBKcNOVeVA;ICEBERG STRONG Вишня;ICEBERG;STRONG;Вишня;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
327;recv2pppRL68wLey2;ICEBERG STRONG Терпкая мята;ICEBERG;STRONG;Терпкая мята;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
328;recQotaUMOBOTqGvk;ICEBERG STRONG Освежающая мята;ICEBERG;STRONG;Освежающая мята;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
329;recPARDqgoV8QRNDv;ICEBERG STRONG Чёрная смородина;ICEBERG;STRONG;Чёрная смородина;;Слим;75;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_STRONG;FAFF_65, FEDRS ORIGINAL_SERIES8, FEDRS ORIGINAL_SERIES9, ARQA_PREMIUM120, ARQA_STANDART100, DRYMOST_75, STALKER_ST;0;0.0;Снюс
330;recJ0X4Wry4p7V9Yb;ICEBERG EXTRA STRONG Абрикос;ICEBERG;EXTRA STRONG;Абрикос;;Слим;100;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTRASTRONG;FAFF_100, FEDRS ORIGINAL_SERIES10, MAD _CLASSIC, ТРИНАШКА_BYICEBURN, DRYMOST_75, ARQA_PREMIUM120;0;0.0;Снюс
331;rec1QRNrw3FIQZXIe;ICEBERG EXTRA STRONG Жвачка бабл гам;ICEBERG;EXTRA STRONG;Жвачка бабл гам;;Слим;100;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTRASTRONG;FAFF_100, FEDRS ORIGINAL_SERIES10, MAD _CLASSIC, ТРИНАШКА_BYICEBURN, DRYMOST_75, ARQA_PREMIUM120;0;0.0;Снюс
332;recEoglS0JVyuu5e8;ICEBERG EXTRA STRONG Энергетик;ICEBERG;EXTRA STRONG;Энергетик;;Слим;100;Средний;20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Приторная;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTRASTRONG;FAFF_100, FEDRS ORIGINAL_SERIES10, MAD _CLASSIC, ТРИНАШКА_BYICEBURN, DRYMOST_75, ARQA_PREMIUM120;0;0.0;Снюс
333;recGvSdeASWA2slYK;ICEBERG EXTREME Кокос с лаймом;ICEBERG;EXTREME;Кокос с лаймом;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
334;recHOJwH3sCANSazK;ICEBERG EXTREME Двойное яблоко;ICEBERG;EXTREME;Двойное яблоко;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Увлажнённый;Течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
335;reclC4KpFXIddNaq4;ICEBERG EXTREME Драконий фрукт;ICEBERG;EXTREME;Драконий фрукт;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Увлажнённый;Течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
336;recH91QKmdXHqhWM2;ICEBERG EXTREME Грейпфрут ананас;ICEBERG;EXTREME;Грейпфрут ананас;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
337;rec7veZS2HzQYhTpM;ICEBERG EXTREME Киви клубника;ICEBERG;EXTREME;Киви клубника;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
338;rec1IysvPmPV0DEG9;ICEBERG EXTREME Мармеладные мишки;ICEBERG;EXTREME;Мармеладные мишки;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;False;;Увлажнённый;Течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
339;recVWFQ2bQL4qrSND;ICEBERG EXTREME Гуава лайм;ICEBERG;EXTREME;Гуава лайм;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
340;recQUSXeQKe1ma0b6;ICEBERG EXTREME Манго банан;ICEBERG;EXTREME;Манго банан;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
341;recXpzdBJf06kbAJx;ICEBERG EXTREME Апельсиновый фреш;ICEBERG;EXTREME;Апельсиновый фреш;;Слим;110;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;;Увлажнённый;Течёт;Целлюлоза;ICEBERG_EXTREME;MAD _CLASSIC, ICEBURN_GHETTO, ТРИНАШКА_BYICEBURN, GUCCI_150, FAFF_100;0;0.0;Снюс
342;rec87B8K0QHcZnYnS;ICEBERG ULTRA RISING SUN Кислые ягоды;ICEBERG;ULTRA RISING SUN;Кислые ягоды;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;True;;Влажный;Не течёт;Целлюлоза;ICEBERG_ULTRARISINGSUN;ШОК_150, DRYMOST_150, ARQA_PREMIUM150, MAD_150, ICEBURN_GHETTO;0;0.0;Снюс
343;recXJoqhetUoX5RFD;ICEBERG ULTRA RISING SUN Клубника гранат;ICEBERG;ULTRA RISING SUN;Клубника гранат;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;True;;Влажный;Не течёт;Целлюлоза;ICEBERG_ULTRARISINGSUN;ШОК_150, DRYMOST_150, ARQA_PREMIUM150, MAD_150, ICEBURN_GHETTO;0;0.0;Снюс
344;rec2or1GPtTw6dqMq;ICEBERG ULTRA RISING SUN Сладкая мята;ICEBERG;ULTRA RISING SUN;Сладкая мята;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Мята;Сладкая;True;;Влажный;Не течёт;Целлюлоза;ICEBERG_ULTRARISINGSUN;ШОК_150, DRYMOST_150, ARQA_PREMIUM150, MAD_150, ICEBURN_GHETTO;0;0.0;Снюс
345;recmS25ae4X0SX5Mw;ICEBERG ULTRA RISING SUN Энергетик с манго;ICEBERG;ULTRA RISING SUN;Энергетик с манго;;Слим;150;Крепкий;20;;;;;450.0;400.0;190.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Резкий;Напитки;Сладкая;True;;Влажный;Не течёт;Целлюлоза;ICEBERG_ULTRARISINGSUN;ШОК_150, DRYMOST_150, ARQA_PREMIUM150, MAD_150, ICEBURN_GHETTO;0;0.0;Снюс
346;recV0JsyQACyAQXf9;ICEBURN DOUBLE LINE Ледяная мята;ICEBURN;DOUBLE LINE;Ледяная мята;;Слим;55;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;180.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Увлажнённый;Не течёт;Целлюлоза;ICEBURN_DOUBLELINE;ICEBURN_GHETTO, MAD_150, FAFF_100, DRYMOST_150, GUCCI_150;0;0.0;Снюс
